NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tommy Byrnes, BLB, F-G,26,53, , ,2.3,7.5, .302, ,,, 2.3, 7.5,.302,.302, 1.6,2.3,.702, ,,,1.7, , ,,1.4, 6.2
Bill Calhoun, ROC, SG,22,62, , ,3.3,8.9, .377, ,,, 3.3, 8.9,.377,.377, 2.4,3.3,.719, ,,,1.9, , ,,1.6, 9.0
Don Carlson, MNL, G-F,30,57, , ,1.7,5.1, .341, ,,, 1.7, 5.1,.341,.341, 1.2,1.7,.726, ,,,1.3, , ,,2.2, 4.7
Bob Carpenter, FTW, F-C,32,66, , ,3.2,9.3, .344, ,,, 3.2, 9.3,.344,.344, 2.9,3.9,.742, ,,,1.4, , ,,2.5, 9.3
Jake Carter, TOT, F-C,25,24, , ,1.0,3.1, .307, ,,, 1.0, 3.1,.307,.307, 1.5,2.2,.679, ,,,1.0, , ,,2.5, 3.4
Jake Carter, DNN, F-C,25,13, , ,1.0,3.5, .289, ,,, 1.0, 3.5,.289,.289, 1.4,2.0,.692, ,,,1.2, , ,,2.1, 3.4
Jake Carter, AND, F-C,25,11, , ,0.9,2.7, .333, ,,, 0.9, 2.7,.333,.333, 1.6,2.5,.667, ,,,0.7, , ,,2.9, 3.5
Al Cervi*, SYR, PG,32,56, , ,2.6,7.7, .332, ,,, 2.6, 7.7,.332,.332, 5.1,6.2,.829, ,,,4.7, , ,,4.0, 10.2
John Chaney, TOT, F-C,29,16, , ,1.6,5.4, .291, ,,, 1.6, 5.4,.291,.291, 1.3,1.8,.690, ,,,1.3, , ,,1.4, 4.4
John Chaney, TRI, F-C,29,6, , ,1.7,6.2, .270, ,,, 1.7, 6.2,.270,.270, 1.3,2.0,.667, ,,,2.5, , ,,2.2, 4.7
John Chaney, SHE, F-C,29,10, , ,1.5,4.9, .306, ,,, 1.5, 4.9,.306,.306, 1.2,1.7,.706, ,,,0.5, , ,,1.0, 4.2
Leroy Chollet, SYR, F,24,49, , ,1.2,3.7, .341, ,,, 1.2, 3.7,.341,.341, 0.7,1.1,.625, ,,,0.8, , ,,1.1, 3.2
Bill Closs, AND, SF,28,64, , ,4.4,14.0, .315, ,,, 4.4, 14.0,.315,.315, 2.9,4.0,.718, ,,,2.5, , ,,3.0, 11.8
Paul Cloyd, TOT, G-F,29,7, , ,1.0,3.7, .269, ,,, 1.0, 3.7,.269,.269, 0.7,1.1,.625, ,,,0.3, , ,,0.7, 2.7
Paul Cloyd, BLB, G-F,29,3, , ,0.3,2.7, .125, ,,, 0.3, 2.7,.125,.125, 1.0,1.0,1.000, ,,,0.3, , ,,1.3, 1.7
Paul Cloyd, WAT, G-F,29,4, , ,1.5,4.5, .333, ,,, 1.5, 4.5,.333,.333, 0.5,1.3,.400, ,,,0.3, , ,,0.3, 3.5
Jack Coleman, ROC, PF,25,68, , ,3.7,9.8, .377, ,,, 3.7, 9.8,.377,.377, 1.3,1.8,.744, ,,,2.3, , ,,3.3, 8.7
Bobby Cook, SHE, G-F,26,51, , ,4.4,12.2, .358, ,,, 4.4, 12.2,.358,.358, 2.8,3.5,.790, ,,,3.1, , ,,2.2, 11.5
Ray Corley, SYR, G,22,60, , ,2.0,6.2, .316, ,,, 2.0, 6.2,.316,.316, 1.3,2.0,.615, ,,,1.8, , ,,1.4, 5.2
Jack Cotton, DNN, F-C,25,54, , ,1.8,6.1, .292, ,,, 1.8, 6.1,.292,.292, 1.5,3.0,.509, ,,,1.2, , ,,3.4, 5.1
Dillard Crocker, DNN, PF,25,53, , ,4.6,15.8, .292, ,,, 4.6, 15.8,.292,.292, 4.4,6.0,.735, ,,,1.6, , ,,4.2, 13.6
Chink Crossin, PHW, G,26,64, , ,2.9,9.0, .322, ,,, 2.9, 9.0,.322,.322, 1.2,1.6,.782, ,,,2.3, , ,,2.2, 7.0
Fran Curran, ROC, G,27,66, , ,1.5,3.6, .417, ,,, 1.5, 3.6,.417,.417, 3.0,3.7,.826, ,,,1.1, , ,,1.7, 6.0
Jimmy Darden, DNN, G,27,26, , ,3.0,9.3, .321, ,,, 3.0, 9.3,.321,.321, 2.1,3.1,.688, ,,,2.6, , ,,2.6, 8.1
Bob Davies*, ROC, PG,30,64, , ,5.0,13.9, .357, ,,, 5.0, 13.9,.357,.357, 4.1,5.4,.752, ,,,4.6, , ,,2.9, 14.0
Hook Dillon, WSC, F,26,22, , ,0.5,2.5, .182, ,,, 0.5, 2.5,.182,.182, 0.7,1.0,.727, ,,,0.2, , ,,0.9, 1.6
Earl Dodd, DNN, F,25,9, , ,0.7,3.0, .222, ,,, 0.7, 3.0,.222,.222, 0.3,0.6,.600, ,,,0.7, , ,,1.4, 1.7
Joe Dolhon, BLB, G,22,64, , ,2.2,7.2, .312, ,,, 2.2, 7.2,.312,.312, 2.5,3.3,.734, ,,,2.4, , ,,3.0, 6.9
Bob Doll, BOS, F-C,30,47, , ,2.6,7.4, .346, ,,, 2.6, 7.4,.346,.346, 1.6,2.4,.658, ,,,2.3, , ,,2.5, 6.7
Harry Donovan, NYK, G,23,45, , ,2.0,6.1, .327, ,,, 2.0, 6.1,.327,.327, 1.6,2.4,.689, ,,,0.8, , ,,2.4, 5.6
Andy Duncan, ROC, F-C,27,67, , ,1.9,4.3, .433, ,,, 1.9, 4.3,.433,.433, 0.9,1.6,.556, ,,,0.6, , ,,2.4, 4.6
Dike Eddleman, TRI, SF,27,64, , ,5.2,14.2, .366, ,,, 5.2, 14.2,.366,.366, 2.5,4.1,.623, ,,,2.2, , ,,4.0, 12.9
Gene Englund, TOT, F-C,32,46, , ,2.3,6.0, .380, ,,, 2.3, 6.0,.380,.380, 3.3,4.2,.792, ,,,0.9, , ,,3.6, 7.8
Gene Englund, BOS, F-C,32,24, , ,2.3,6.2, .372, ,,, 2.3, 6.2,.372,.372, 3.6,4.4,.811, ,,,0.7, , ,,4.0, 8.2
Gene Englund, TRI, F-C,32,22, , ,2.2,5.7, .389, ,,, 2.2, 5.7,.389,.389, 3.0,3.9,.767, ,,,1.1, , ,,3.2, 7.5
Bob Evans, INO, G,24,47, , ,1.2,4.3, .280, ,,, 1.2, 4.3,.280,.280, 0.6,0.9,.682, ,,,1.2, , ,,2.1, 3.0
Johnny Ezersky, TOT, F-G,27,54, , ,2.6,9.0, .294, ,,, 2.6, 9.0,.294,.294, 2.4,3.4,.694, ,,,1.6, , ,,2.6, 7.6
Johnny Ezersky, BLB, F-G,27,38, , ,2.8,9.2, .305, ,,, 2.8, 9.2,.305,.305, 2.4,3.5,.697, ,,,1.7, , ,,2.6, 8.1
Johnny Ezersky, BOS, F-G,27,16, , ,2.3,8.5, .265, ,,, 2.3, 8.5,.265,.265, 2.2,3.2,.686, ,,,1.4, , ,,2.4, 6.7
Bob Feerick, WSC, F-G,30,60, , ,2.9,8.3, .344, ,,, 2.9, 8.3,.344,.344, 2.3,2.9,.799, ,,,2.1, , ,,2.3, 8.1
George Feigenbaum, BLB, G,21,12, , ,1.2,4.8, .246, ,,, 1.2, 4.8,.246,.246, 0.7,1.5,.444, ,,,0.8, , ,,1.3, 3.0
Arnie Ferrin, MNL, F-G,24,63, , ,2.1,6.3, .333, ,,, 2.1, 6.3,.333,.333, 1.2,1.7,.697, ,,,1.5, , ,,2.3, 5.4
Jerry Fleishman, PHW, SG,27,65, , ,1.6,5.4, .289, ,,, 1.6, 5.4,.289,.289, 1.4,2.3,.616, ,,,1.8, , ,,2.0, 4.6
Joe Fulks*, PHW, PF,28,68, , ,4.9,17.8, .278, ,,, 4.9, 17.8,.278,.278, 4.3,6.2,.696, ,,,0.8, , ,,3.5, 14.2
Bill Gabor, SYR, SG,27,56, , ,4.0,12.0, .337, ,,, 4.0, 12.0,.337,.337, 2.8,4.1,.689, ,,,1.9, , ,,3.5, 10.9
Elmer Gainer, WAT, F-C,31,15, , ,0.6,2.3, .257, ,,, 0.6, 2.3,.257,.257, 0.4,0.5,.750, ,,,0.5, , ,,1.9, 1.6
Harry Gallatin*, NYK, F-C,22,68, , ,3.9,9.8, .396, ,,, 3.9, 9.8,.396,.396, 4.1,5.4,.757, ,,,0.8, , ,,3.2, 11.8
Vern Gardner, PHW, SG,24,63, , ,5.0,14.5, .342, ,,, 5.0, 14.5,.342,.342, 3.6,4.7,.767, ,,,1.9, , ,,3.7, 13.5
Frank Gates, AND, G,29,64, , ,1.8,6.3, .281, ,,, 1.8, 6.3,.281,.281, 1.0,1.5,.622, ,,,1.4, , ,,2.3, 4.5
Dee Gibson, TRI, F-G,26,44, , ,1.8,5.6, .314, ,,, 1.8, 5.6,.314,.314, 2.9,4.0,.718, ,,,2.9, , ,,2.6, 6.4
Hoot Gibson, TOT, F-C,28,32, , ,2.1,6.1, .344, ,,, 2.1, 6.1,.344,.344, 1.3,2.0,.656, ,,,1.2, , ,,3.3, 5.5
Hoot Gibson, BOS, F-C,28,2, , ,1.5,2.0, .750, ,,, 1.5, 2.0,.750,.750, 0.5,2.0,.250, ,,,0.5, , ,,1.5, 3.5
Hoot Gibson, WAT, F-C,28,30, , ,2.1,6.4, .335, ,,, 2.1, 6.4,.335,.335, 1.4,2.0,.683, ,,,1.2, , ,,3.4, 5.6
Chuck Gilmur, WSC, F-C,27,68, , ,1.9,5.6, .335, ,,, 1.9, 5.6,.335,.335, 2.4,3.5,.680, ,,,1.6, , ,,4.0, 6.1
Normie Glick, MNL, F,22,1, , ,1.0,1.0, 1.000, ,,, 1.0, 1.0,1.000,1.000, 0.0,0.0,, ,,,0.0, , ,,1.0, 2.0
Paul Gordon, BLB, F,22,4, , ,0.0,1.5, .000, ,,, 0.0, 1.5,.000,.000, 0.8,1.3,.600, ,,,0.8, , ,,0.8, 0.8
Joe Graboski, CHS, F-C,20,57, , ,1.3,4.3, .304, ,,, 1.3, 4.3,.304,.304, 0.9,1.6,.596, ,,,0.6, , ,,1.7, 3.6
Bud Grant, MNL, F,22,35, , ,1.2,3.3, .365, ,,, 1.2, 3.3,.365,.365, 0.2,0.5,.412, ,,,0.5, , ,,1.0, 2.6
Don Grate, SHE, F-G,26,2, , ,0.5,3.0, .167, ,,, 0.5, 3.0,.167,.167, 1.0,1.0,1.000, ,,,1.5, , ,,1.5, 2.0
Alex Groza, INO, C,23,64, , ,8.1,17.0, .478, ,,, 8.1, 17.0,.478,.478, 7.1,9.7,.729, ,,,2.5, , ,,3.5, 23.4
Al Guokas, TOT, F-G,24,57, , ,1.6,5.2, .311, ,,, 1.6, 5.2,.311,.311, 0.5,0.9,.560, ,,,1.7, , ,,2.5, 3.8
Al Guokas, DNN, F-G,24,41, , ,2.1,6.6, .317, ,,, 2.1, 6.6,.317,.317, 0.6,1.1,.532, ,,,2.1, , ,,2.8, 4.8
Al Guokas, PHW, F-G,24,16, , ,0.4,1.8, .250, ,,, 0.4, 1.8,.250,.250, 0.2,0.2,1.000, ,,,0.6, , ,,1.7, 1.1
Robert Hahn, CHS, C,24,10, , ,0.4,1.3, .308, ,,, 0.4, 1.3,.308,.308, 0.2,0.7,.286, ,,,0.1, , ,,1.7, 1.0
Chick Halbert, WSC, C,30,68, , ,1.6,4.2, .380, ,,, 1.6, 4.2,.380,.380, 1.6,2.6,.640, ,,,1.3, , ,,2.0, 4.8
Bruce Hale, INO, G-F,31,64, , ,3.4,9.6, .353, ,,, 3.4, 9.6,.353,.353, 3.5,4.5,.782, ,,,3.5, , ,,2.2, 10.3
Dale Hamilton, WAT, G-F,30,14, , ,0.6,2.4, .242, ,,, 0.6, 2.4,.242,.242, 0.6,1.4,.474, ,,,1.2, , ,,2.1, 1.8
Alex Hannum*, SYR, PF,26,64, , ,2.8,7.6, .363, ,,, 2.8, 7.6,.363,.363, 2.0,2.9,.688, ,,,2.0, , ,,4.1, 7.5
John Hargis, AND, G-F,29,60, , ,3.7,9.2, .405, ,,, 3.7, 9.2,.405,.405, 3.3,4.6,.711, ,,,1.7, , ,,2.8, 10.7
Bob Harris, FTW, F-C,22,62, , ,2.7,7.5, .361, ,,, 2.7, 7.5,.361,.361, 2.3,3.6,.628, ,,,2.1, , ,,3.1, 7.7
Bob Harrison, MNL, G,22,66, , ,1.9,5.3, .359, ,,, 1.9, 5.3,.359,.359, 0.8,1.1,.676, ,,,2.0, , ,,2.7, 4.5
Billy Hassett, TOT, G,28,60, , ,1.4,5.0, .278, ,,, 1.4, 5.0,.278,.278, 1.7,2.7,.646, ,,,2.3, , ,,2.3, 4.5
Billy Hassett, TRI, G,28,18, , ,2.6,8.7, .293, ,,, 2.6, 8.7,.293,.293, 3.8,5.2,.734, ,,,3.8, , ,,3.0, 8.9
Billy Hassett, MNL, G,28,42, , ,0.9,3.5, .262, ,,, 0.9, 3.5,.262,.262, 0.8,1.6,.522, ,,,1.6, , ,,2.0, 2.6
Marshall Hawkins, INO, F,25,39, , ,1.4,5.0, .282, ,,, 1.4, 5.0,.282,.282, 1.1,1.6,.689, ,,,1.3, , ,,2.2, 3.9
Bill Henry, TOT, C,25,63, , ,1.4,4.4, .320, ,,, 1.4, 4.4,.320,.320, 1.9,2.8,.670, ,,,0.8, , ,,1.9, 4.7
Bill Henry, FTW, C,25,44, , ,1.5,4.8, .311, ,,, 1.5, 4.8,.311,.311, 1.9,2.8,.672, ,,,0.9, , ,,2.3, 4.9
Bill Henry, TRI, C,25,19, , ,1.3,3.6, .348, ,,, 1.3, 3.6,.348,.348, 1.8,2.7,.667, ,,,0.5, , ,,1.2, 4.3
Bill Herman, DNN, G,25,13, , ,1.9,5.0, .385, ,,, 1.9, 5.0,.385,.385, 0.5,0.8,.545, ,,,1.2, , ,,1.0, 4.3
Kleggie Hermsen, CHS, C-F,26,67, , ,2.9,9.2, .319, ,,, 2.9, 9.2,.319,.319, 2.3,3.7,.619, ,,,1.5, , ,,4.0, 8.1
Sonny Hertzberg, BOS, G,27,68, , ,4.0,12.7, .318, ,,, 4.0, 12.7,.318,.318, 2.1,2.8,.749, ,,,2.9, , ,,2.3, 10.2
Paul Hoffman, BLB, G-F,24,60, , ,5.2,15.2, .341, ,,, 5.2, 15.2,.341,.341, 4.0,6.1,.665, ,,,2.7, , ,,3.9, 14.4
Joe Holland, INO, SF,24,64, , ,2.3,7.1, .320, ,,, 2.3, 7.1,.320,.320, 1.5,2.2,.690, ,,,2.0, , ,,3.4, 6.1
Red Holzman*, ROC, PG,29,68, , ,3.0,9.2, .330, ,,, 3.0, 9.2,.330,.330, 2.1,3.1,.686, ,,,2.9, , ,,1.0, 8.2
Gene James, NYK, F,24,29, , ,0.7,2.2, .297, ,,, 0.7, 2.2,.297,.297, 0.5,1.1,.452, ,,,0.7, , ,,1.8, 1.8
Howie Janotta, BLB, F,25,9, , ,1.0,3.3, .300, ,,, 1.0, 3.3,.300,.300, 1.4,1.8,.813, ,,,0.4, , ,,1.1, 3.4
Tony Jaros, MNL, F-G,29,61, , ,1.4,4.7, .291, ,,, 1.4, 4.7,.291,.291, 1.2,1.6,.750, ,,,1.0, , ,,1.7, 3.9
Buddy Jeannette*, BLB, G,32,37, , ,1.1,4.0, .284, ,,, 1.1, 4.0,.284,.284, 2.9,3.6,.820, ,,,2.5, , ,,2.2, 5.2
Arnie Johnson, ROC, SF,29,68, , ,2.2,5.5, .396, ,,, 2.2, 5.5,.396,.396, 2.9,4.3,.680, ,,,2.1, , ,,3.8, 7.3
Ralph Johnson, TOT, PG,28,67, , ,3.6,11.6, .312, ,,, 3.6, 11.6,.312,.312, 1.6,1.9,.806, ,,,2.6, , ,,3.1, 8.8
Ralph Johnson, AND, PG,28,35, , ,3.8,12.2, .312, ,,, 3.8, 12.2,.312,.312, 2.0,2.4,.855, ,,,3.0, , ,,3.2, 9.6
Ralph Johnson, FTW, PG,28,32, , ,3.4,11.0, .312, ,,, 3.4, 11.0,.312,.312, 1.0,1.4,.717, ,,,2.1, , ,,3.0, 7.9
Wah Wah Jones, INO, PF,23,60, , ,4.4,11.8, .374, ,,, 4.4, 11.8,.374,.374, 3.7,5.0,.751, ,,,3.2, , ,,4.0, 12.5
Noble Jorgensen, SHE, C,24,54, , ,4.0,11.4, .353, ,,, 4.0, 11.4,.353,.353, 5.0,6.5,.766, ,,,1.7, , ,,3.7, 13.0
George Kaftan, BOS, SF,21,55, , ,3.6,9.7, .372, ,,, 3.6, 9.7,.372,.372, 2.5,3.8,.654, ,,,2.6, , ,,1.7, 9.7
Leo Katkaveck, WSC, G,26,54, , ,1.9,6.1, .306, ,,, 1.9, 6.1,.306,.306, 0.6,1.0,.607, ,,,1.3, , ,,1.9, 4.4
Jack Kerris, TOT, PF,25,68, , ,2.3,7.1, .326, ,,, 2.3, 7.1,.326,.326, 2.5,3.8,.650, ,,,1.7, , ,,2.6, 7.1
Jack Kerris, TRI, PF,25,4, , ,2.0,6.5, .308, ,,, 2.0, 6.5,.308,.308, 2.5,3.0,.833, ,,,2.0, , ,,3.3, 6.5
Jack Kerris, FTW, PF,25,64, , ,2.3,7.1, .327, ,,, 2.3, 7.1,.327,.327, 2.5,3.9,.641, ,,,1.7, , ,,2.5, 7.1
Bob Kinney, BOS, C-F,29,60, , ,3.9,10.4, .375, ,,, 3.9, 10.4,.375,.375, 3.4,5.3,.628, ,,,1.7, , ,,4.2, 11.1
Walt Kirk, TOT, PG,25,58, , ,1.7,6.2, .269, ,,, 1.7, 6.2,.269,.269, 2.7,3.7,.718, ,,,1.8, , ,,2.7, 6.0
Walt Kirk, AND, PG,25,26, , ,1.2,4.8, .248, ,,, 1.2, 4.8,.248,.248, 2.2,3.2,.687, ,,,1.7, , ,,2.4, 4.6
Walt Kirk, TRI, PG,25,32, , ,2.1,7.4, .280, ,,, 2.1, 7.4,.280,.280, 3.1,4.2,.737, ,,,1.9, , ,,2.9, 7.2
Leo Klier, FTW, F-G,26,66, , ,2.4,7.8, .304, ,,, 2.4, 7.8,.304,.304, 2.1,2.9,.742, ,,,1.8, , ,,2.7, 6.9
Duane Klueh, TOT, G,24,52, , ,3.1,8.0, .384, ,,, 3.1, 8.0,.384,.384, 3.0,4.3,.707, ,,,1.8, , ,,2.1, 9.1
Duane Klueh, DNN, G,24,33, , ,3.3,9.2, .364, ,,, 3.3, 9.2,.364,.364, 3.4,4.6,.725, ,,,1.9, , ,,2.2, 10.0
Duane Klueh, FTW, G,24,19, , ,2.6,5.9, .438, ,,, 2.6, 5.9,.438,.438, 2.4,3.6,.667, ,,,1.5, , ,,2.0, 7.6
Lee Knorek, BLB, C,28,1, , ,0.0,2.0, .000, ,,, 0.0, 2.0,.000,.000, 0.0,0.0,, ,,,0.0, , ,,4.0, 0.0
Milo Komenich, AND, F-C,29,64, , ,3.8,13.5, .283, ,,, 3.8, 13.5,.283,.283, 2.3,3.9,.584, ,,,1.9, , ,,3.8, 9.9
Leo Kubiak, WAT, G,22,62, , ,4.2,12.8, .326, ,,, 4.2, 12.8,.326,.326, 3.1,3.8,.814, ,,,3.2, , ,,4.0, 11.5
Frank Kudelka, CHS, G-F,24,65, , ,2.6,8.1, .326, ,,, 2.6, 8.1,.326,.326, 1.4,2.2,.636, ,,,2.0, , ,,3.0, 6.7
Walt Lautenbach, SHE, G-F,27,55, , ,1.8,6.0, .301, ,,, 1.8, 6.0,.301,.301, 0.7,1.0,.691, ,,,1.3, , ,,2.2, 4.3
Tony Lavelli, BOS, F,23,56, , ,2.9,7.8, .372, ,,, 2.9, 7.8,.372,.372, 3.0,3.5,.853, ,,,0.7, , ,,1.9, 8.8
Ed Leede, BOS, F-G,22,64, , ,2.7,7.9, .343, ,,, 2.7, 7.9,.343,.343, 3.5,4.9,.706, ,,,2.0, , ,,2.6, 8.9
Andrew Levane, SYR, F-G,29,60, , ,2.3,7.0, .333, ,,, 2.3, 7.0,.333,.333, 0.9,1.4,.635, ,,,2.6, , ,,1.8, 5.5
Freddie Lewis, TOT, F-G,29,34, , ,1.4,5.4, .250, ,,, 1.4, 5.4,.250,.250, 0.7,0.9,.781, ,,,0.7, , ,,1.2, 3.4
Freddie Lewis, BLB, F-G,29,18, , ,1.4,6.1, .227, ,,, 1.4, 6.1,.227,.227, 0.7,1.1,.684, ,,,1.0, , ,,1.3, 3.5
Freddie Lewis, PHW, F-G,29,16, , ,1.3,4.6, .284, ,,, 1.3, 4.6,.284,.284, 0.8,0.8,.923, ,,,0.4, , ,,1.1, 3.4
Ron Livingstone, TOT, C,24,54, , ,3.0,10.7, .282, ,,, 3.0, 10.7,.282,.282, 2.3,3.3,.689, ,,,2.6, , ,,4.8, 8.3
Ron Livingstone, BLB, C,24,16, , ,1.6,6.4, .245, ,,, 1.6, 6.4,.245,.245, 2.2,2.9,.761, ,,,1.5, , ,,3.4, 5.3
Ron Livingstone, PHW, C,24,38, , ,3.6,12.6, .289, ,,, 3.6, 12.6,.289,.289, 2.3,3.4,.664, ,,,3.1, , ,,5.4, 9.6
John Logan, STB, G,29,62, , ,4.0,12.2, .331, ,,, 4.0, 12.2,.331,.331, 4.1,5.2,.783, ,,,3.9, , ,,3.3, 12.2
Ray Lumpp, NYK, G,26,58, , ,1.6,4.9, .322, ,,, 1.6, 4.9,.322,.322, 1.5,1.9,.796, ,,,1.6, , ,,2.0, 4.6
Ed Macauley*, STB, C-F,21,67, , ,5.2,13.2, .398, ,,, 5.2, 13.2,.398,.398, 5.7,7.9,.718, ,,,3.0, , ,,3.3, 16.1
Johnny Macknowski, SYR, G-F,27,59, , ,2.6,7.8, .333, ,,, 2.6, 7.8,.333,.333, 2.2,3.0,.736, ,,,1.1, , ,,2.2, 7.4
John Mahnken, TOT, C,27,62, , ,2.1,8.0, .267, ,,, 2.1, 8.0,.267,.267, 1.2,1.9,.670, ,,,1.7, , ,,3.7, 5.5
John Mahnken, FTW, C,27,2, , ,1.5,4.0, .375, ,,, 1.5, 4.0,.375,.375, 0.5,1.5,.333, ,,,1.0, , ,,4.0, 3.5
John Mahnken, TRI, C,27,36, , ,2.4,8.9, .266, ,,, 2.4, 8.9,.266,.266, 1.5,2.1,.697, ,,,1.8, , ,,4.1, 6.2
John Mahnken, BOS, C,27,24, , ,1.8,7.0, .262, ,,, 1.8, 7.0,.262,.262, 1.0,1.5,.639, ,,,1.8, , ,,3.1, 4.6
John Mandic, TOT, F-C,30,25, , ,0.9,3.0, .293, ,,, 0.9, 3.0,.293,.293, 0.9,1.3,.688, ,,,0.3, , ,,2.2, 2.6
John Mandic, WSC, F-C,30,22, , ,1.0,3.0, .323, ,,, 1.0, 3.0,.323,.323, 0.9,1.4,.667, ,,,0.3, , ,,2.1, 2.8
John Mandic, BLB, F-C,30,3, , ,0.3,3.3, .100, ,,, 0.3, 3.3,.100,.100, 0.7,0.7,1.000, ,,,0.3, , ,,2.3, 1.3
Slater Martin*, MNL, PG,24,67, , ,1.6,4.5, .351, ,,, 1.6, 4.5,.351,.351, 0.9,1.4,.634, ,,,2.2, , ,,2.4, 4.0
Ariel Maughan, STB, F,26,68, , ,2.4,8.4, .279, ,,, 2.4, 8.4,.279,.279, 2.3,3.0,.766, ,,,1.5, , ,,2.6, 7.0
Matt Mazza, SHE, F,26,26, , ,1.3,4.2, .300, ,,, 1.3, 4.2,.300,.300, 1.2,1.7,.711, ,,,1.1, , ,,1.3, 3.8
